scrap,n,lucha
nightmare,n,pesadilla
mirror,n,espejo
return,n,regreso
return,n,vuelta
return,n,retorno
return,v,devolver
return,v,entregar
universe,n,universo
elbow,n,codo
laser,n,láser
fever,n,fiebre
menstruation,n,mes
menstruation,n,regla
payment,n,pago
nightingale,n,ruiseñor
garlic,n,ajo
insect,n,insecto
piano,n,piano
kenya,n,kenia
luncheon,n,almuerzo
luncheon,n,comida
danish,adj,danés
quality,n,calidad
quality,n,cualidad
ambit,n,alcance
ambit,n,ámbito
ambit,n,esfera
ambit,n,marco
labor,n,proyecto
labor,n,tarea
labor,n,contrata
morocco,n,marruecos
advantage,n,superioridad
advantage,n,ventaja
antimony,n,antimonio
support,n,apoyo
support,v,ayuda
support,v,apoyar
support,v,respaldar
suppose,v,suponer
amber,n,ámbar
malayalam,n,malayalam
malayalam,n,malabar
sandwich,n,sándwich
sandwich,n,emparedado
sandwich,n,torta
sandwich,n,bocadillo
tobacco,n,tabaco
thorium,n,torio
lucky,adj,afortunado
relate,v,conectar
relate,v,acoplar
relate,v,empalmar
relate,v,encadenar
relate,v,unir
relate,v,asociar
relate,v,relacionar
about,adv,alrededor
lucre,n,ganancia
lucre,n,utilidades
parliament,n,parlamento
ferret,n,hurón
trounce,v,vencer
knowledge,n,conocimiento
knowledge,n,saber
needlelike,adj,agudo
needlelike,adj,afilado
needlelike,adj,cortante
terrorism,n,terrorismo
terrorist,n,terrorista
creature,n,animal
creature,n,bestia
creature,n,criatura
cycle,n,bicicleta
artichoke,n,alcachofa
artichoke,n,alcaucil
artichoke,n,alcacil
supersede,v,reemplazar
lithium,n,litio
doubtfulness,n,duda
doubtfulness,n,incertidumbre
doubtfulness,n,inseguridad
doubtfulness,n,irresolución
normal,n,corriente
normal,adj,común
normal,adj,normal
transportation,n,transporte
manner,n,estilo
manner,n,forma
manner,n,método
manner,n,sistema
manner,n,procedimiento
basketball,n,baloncesto
basketball,n,básquetbol
correct,adj,acertado
account,n,cuenta
account,n,factura
account,n,recibo
journey,n,viaje
slice,n,trozo
ikon,n,foto
ikon,n,fotografía
ikon,n,imagen
separate,v,clasificar
separate,v,separar
separate,v,organizar
separate,v,dividir
separate,v,partir
separate,v,repartir
separate,adj,separado
drape,n,cortina
specific,adj,específico
anteroom,n,entrada
anteroom,n,recibidor
anteroom,n,vestíbulo
pollution,n,contaminación
restrain,v,limitar
united states of america,?,estados
united states of america,?,ee
united states of america,?,eeuu
germany,n,alemania
breadbasket,n,estómago
exchange,n,sustitución
slave,n,esclavo
cough,n,tos
cough,v,toser
court,n,juzgado
court,n,tribunal
count,v,contar
partition,n,división
partition,n,partición
speedily,adv,rápidamente
speedily,adv,apresuradamente
network,n,red
network,n,malla
bucket,n,balde
bucket,n,cubeta
bucket,n,cubo
bucket,n,pozal
bucket,n,tobo
cover,n,pantalla
cover,v,comprender
cover,v,cubrir
particular,n,elemento
particular,adj,particular
particular,adj,especial
particular,adj,excepcional
particular,adj,singular
refer,v,aludir
refer,v,citar
refer,v,mencionar
refer,v,mentar
refer,v,nombrar
activeness,n,acción
activeness,n,actividad
grayish,adj,gris
encephalon,n,cerebro
dangerous,adj,peligroso
characteristic,n,característica
characteristic,n,rasgo
sunday,n,domingo
aught,n,cero
regal,adj,real
apartment,n,apartamento
apartment,n,piso
apartment,n,departamento
unemployment,n,desempleo
unemployment,n,paro
couple,n,pareja
sleep,n,sueño
sleep,v,dormir
capitalism,n,capitalismo
eagle owl,?,búho
calorie-free,adj,dietético
endangerment,n,peligro
endangerment,n,riesgo
endangerment,n,azar
pakistan,n,pakistán
pakistan,n,paquistán
majestic,adj,real
evolution,n,desarrollo
evolution,n,evolución
lilliputian,adj,insignificante
lilliputian,adj,pequeño
lilliputian,adj,trivial
mongolia,n,mongolia
rock,n,piedra
rock,n,roca
scent,n,olor
scent,n,hedor
road,n,camino
road,n,calle
road,n,ruta
road,n,carretera
manlike,adj,masculino
singapore,n,singapur
strength,n,fuerza
conscience,n,conciencia
raspberry,n,frambuesa
cabbage,n,col
cabbage,n,repollo
cabbage,n,berza
beech,n,haya
virus,n,virus
visit,n,visita
visit,v,ver
visit,v,visitar
giraffe,n,jirafa
represent,v,corresponder
represent,v,representar
insulin,n,insulina
against,prep,contra
terminate,v,acabar
terminate,v,cesar
terminate,v,concluir
terminate,v,parar
terminate,v,terminar
american bison,?,bisonte
ibex,n,ibex
vestibule,n,entrada
vestibule,n,recibidor
vestibule,n,vestíbulo
forefinger,n,índice
forefinger,n,dedo
partridge,n,perdiz
fortress,n,fortaleza
interesting,adj,interesante
chapter,n,capítulo
fearfulness,n,miedo
fearfulness,n,terror
fearfulness,n,inseguridad
fearfulness,n,aprensión
fearfulness,n,susto
listen,v,oír
listen,v,escuchar
listen,v,sentir
prostitute,n,prostituta
percent,n,porcentaje
wellness,n,salud
tehran,n,teherán
pedagogy,n,educación
pedagogy,n,enseñanza
paint,n,pintura
university,n,universidad
begin,v,comenzar
begin,v,iniciar
begin,v,empezar
ghost,n,espectro
ghost,n,espíritu
ghost,n,aparecido
ghost,n,aparición
ghost,n,sombra
ghost,n,alma
ghost,v,fantasma
launder,v,lavar
idea,n,idea
idea,n,pensamiento
idea,n,intención
idea,n,concepción
idea,n,imagen
expose,v,declarar
expose,v,manifestar
expose,v,revelar
expose,v,descubrir
expose,v,denunciar
mushroom,n,hongo
mushroom,n,seta
memory,n,memoria
color,n,color
color,n,colores
viscid,adj,glutinoso
situation,n,situación
bathroom,n,baño
bathroom,n,letrina
welcome,n,bienvenida
reduce,v,cortar
reduce,v,recortar
icon,n,foto
icon,n,fotografía
icon,n,imagen
danube,n,danubio
bambara,?,bambara
prepare,v,disponer
prepare,v,preparar
prepare,v,coordinar
prepare,v,organizar
prepare,v,aprestar
prepare,v,enseñar
algeria,n,argelia
one-time,adj,antiguo
one-time,adj,anterior
alive,adj,vivo
enjoin,v,encargar
journeying,n,viaje
vivid,adj,brillante
vivid,adj,vivo
purple,n,púrpura
purple,n,violeta
purple,adj,morado
purple,adj,real
bullet,n,bala
bullet,n,proyectil
vociferation,n,grito
vociferation,n,protesta
vociferation,n,alarido
iceland,n,islandia
vacation,n,vacaciones
vacation,n,feriado
beast,n,animal
beast,n,bestia
beast,n,criatura
beard,n,barba
europium,n,europio
milliard,n,millardo
milliard,n,mil
industry,n,industria
cobalt,n,cobalto
beach,n,playa
tenth,n,décima
tenth,adj,décimo
athena,n,atenea
athens,n,atenas
manful,adj,masculino
trouble,n,problema
iodine,n,yodo
understanding,n,acuerdo
understanding,n,pacto
understanding,n,contrato
purchase,v,adquirir
purchase,v,comprar
rime,n,escarcha
knife,n,cuchillo
ring,n,anillo
ring,n,sortija
ring,v,llamar
ring,v,telefonear
add-on,n,adición
risk,n,peligro
risk,n,riesgo
risk,n,azar
risk,v,arriesgar
risk,v,aventurar
rise,n,ascensión
rise,n,ascenso
rise,n,subida
passenger,n,pasajera
correspond,v,corresponder
correspond,v,representar
rice,n,arroz
rich,adj,rico
belongings,n,pertenencia
belongings,n,propiedad
rainfall,n,lluvia
emperor,n,emperador
poetry,n,poesía
poetry,n,verso
frequent,adj,habitual
yellow,adj,amarillo
zirconium,n,circonio
telly,n,tele
telly,n,televisión
telly,n,televisor
approval,n,aprobación
approval,n,aceptación
approval,n,adhesión
approval,n,consentimiento
approval,n,consenso
sanskrit,n,sánscrito
nurture,v,criar
nurture,v,asistir
phone,n,teléfono
phone,v,llamar
phone,v,telefonear
bedroom,n,alcoba
bedroom,n,dormitorio
bedroom,n,habitación
bedroom,n,pieza
bedroom,n,recámara
bedroom,n,dependencia
chicken,n,pollo
chicken,n,gallina
vocalization,n,voz
kickoff,n,comienzo
kickoff,n,inicio
kickoff,n,principio
kickoff,n,umbral
alternative,n,alternativa
alternative,n,elección
alternative,n,opción
burkina faso,?,burkina
summation,n,suma
concrete,n,hormigón
concrete,adj,concreto
1000,n,mil
1000,n,millar
astute,adj,astuto
laugh,v,reír
significant,adj,importante
osculation,n,beso
performance,n,funcionamiento
ruddy,adj,rojizo
ruddy,adj,rojo
function,n,función
function,n,oficio
function,n,papel
function,n,propósito
pronoun,n,pronombre
teach,v,enseñar
teach,v,instruir
handling,n,tratamiento
handling,n,trato
motorbus,n,autobús
motorbus,n,colectivo
motorbus,n,camión
stupid,adj,estúpido
stupid,adj,imbécil
stupid,adj,tonto
polonium,n,polonio
william,?,guillermo
score,n,calificación
score,n,nota
scope,n,alcance
scope,n,ámbito
scope,n,esfera
scope,n,marco
forwards,adv,adelante
real,adv,muy
real,adj,existente
real,adj,real
stupor,n,choque
read,v,leer
coach,n,autobús
coach,n,colectivo
coach,n,camión
rear,v,criar
rear,v,asistir
happen,v,suceder
happen,v,ocurrir
happen,v,pasar
motorcar,n,auto
motorcar,n,automóvil
motorcar,n,coche
motorcar,n,turismo
motorcar,n,carro
motorcar,n,cacharro
volition,n,voluntad
squealer,n,marrano
rest,n,resto
rest,n,residuo
rest,n,escombro
rest,v,reposar
rest,v,descansar
rest,v,permanecer
rest,v,mantener
rest,v,esperar
coast,n,costa
coast,n,litoral
latin,n,latín
beautiful,adj,hermoso
beautiful,adj,bello
beautiful,adj,lindo
beautiful,adj,guapo
beautiful,adj,bonito
beautiful,adj,precioso
beautiful,adj,espléndido
cyberspace,n,internet
missy,n,chica
missy,n,señorita
sri lanka,?,sri
connective,n,conexión
hole-and-corner,adj,oculto
hole-and-corner,adj,secreto
connection,n,conexión
dromedary,n,dromedario
populace,n,mundo
populace,n,pueblo
phase,n,estadio
phase,n,etapa
phase,n,fase
serbian,n,serbio
idiot,n,idiota
ruble,n,rublo
germanium,n,germanio
fifty-fifty,adj,nivelado
potency,n,autoridad
potency,n,dominación
potency,n,dominio
potency,n,potencia
potency,n,autorización
east timor,?,timor
toxicant,adj,tóxico
bosnia and herzegovina,?,bosnia
hazard,n,peligro
hazard,n,riesgo
hazard,n,azar
hazard,v,arriesgar
hazard,v,aventurar
asteroid,n,asteroide
designing,n,diseño
vocalist,n,cantante
vocalism,n,voz
bedchamber,n,alcoba
bedchamber,n,dormitorio
bedchamber,n,habitación
bedchamber,n,pieza
bedchamber,n,dependencia
rank,v,clasificar
rape,n,violación
officeholder,n,funcionario
blackberry,n,mora
rate,n,tarifa
rate,n,tipo
rate,n,tasa
rate,v,clasificar
hush-hush,adj,oculto
hush-hush,adj,secreto
misfortunate,adj,miserable
misfortunate,adj,pobre
misfortunate,adj,triste
probable,adj,posible
probable,adj,probable
probable,adj,eventual
human rights,?,derechos
shoulder,n,hombro
february,n,febrero
chapeau,n,sombrero
allah,n,alá
proposal,n,proposición
anthrax,n,carbunco
czechoslovakia,n,checoslovaquia
factor,n,componente
factor,n,elemento
factor,n,factor
factor,n,gen
rake,n,rastrillo
nepal,n,nepal
knight,n,caballo
rail,n,carril
rail,n,riel
rail,n,linea
rain,n,lluvia
rain,v,llover
norway,n,noruega
allow,v,dejar
allow,v,permitir
officer,n,funcionario
officer,n,agente
officer,n,guardia
officer,n,policía
member,n,miembro
nerve,n,nervio
evidence,n,evidencia
evidence,v,mostrar
judaism,n,judaísmo
asking,n,instancia
asking,n,petición
asking,n,solicitud
aircraft,n,avión
aircraft,n,aeronave
minsk,n,minsk
manage,v,manejar
manage,v,tratar
hunt,v,cazar
proficient,adj,hábil
lunch,n,almuerzo
lunch,n,comida
antigua and barbuda,?,antigua
nickel,n,níquel
season,n,estación
season,n,temporada
slumber,n,sueño
olympic games,?,juegos
unlike,adj,diferente
unlike,adj,distinto
thursday,n,jueves
determine,v,decidir
determine,v,determinar
determine,v,averiguar
obedience,n,obediencia
lamentable,adj,lamentable
lamentable,adj,penoso
lamentable,adj,triste
cutting,n,corte
cutting,n,tajo
construction,n,construcción
construction,n,estructura
recall,v,recordar
recall,v,avisar
recall,v,recuperar
sugar,n,azúcar
press,v,apretar
press,v,presionar
grasshopper,n,saltamontes
chemic,adj,químico
giant,n,gigante
scarlet,adj,rojizo
scarlet,adj,rojo
trumpet,n,trompeta
flare-up,n,estallido
flare-up,n,ruptura
construct,v,construir
construct,v,edificar
construct,v,fabricar
jacket,n,chaqueta
segmentation,n,división
segmentation,n,partición
textile,n,paño
textile,n,tejido
textile,n,tela
textile,n,trapo
textile,n,red
avalanche,n,alud
avalanche,n,avalancha
interrogation,n,demanda
interrogation,n,pregunta
interrogation,n,búsqueda
ambulance,n,ambulancia
cuckoo,n,cuco
cuckoo,n,cuclillo
lutetium,n,lutecio
hungry,adj,hambriento
bitter,adj,amargo
morning,n,madrugada
morning,n,mañana
law-breaking,n,crimen
law-breaking,n,delito
commons,n,parque
philippines,n,filipinas
middle east,?,oriente
hyena,n,hiena
primary,adj,primordial
primary,adj,principal
primary,adj,mayor
diverseness,n,diversidad
diverseness,n,diferencia
just,adv,exactamente
just,adv,justo
just,adv,recto
just,adv,solamente
july,n,julio
jump,n,salto
jump,v,saltar
jump,v,brincar
june,n,junio
north,n,norte
personality,n,personalidad
sail,n,vela
safe,adj,seguro
small,adv,poco
small,adj,pequeño
small,adj,chico
small,adj,menudo
small,adj,breve
small,adj,escaso
jounce,n,choque
jounce,n,sacudida
teaching,n,educación
teaching,n,enseñanza
smash,n,éxito
smash,v,aplastar
sudan,n,sudán
croatia,n,croacia
pimple,n,espinilla
denote,v,anunciar
denote,v,proclamar
aardvark,n,cerdo
what is your name,?,cómo
what is your name,?,cuál
new delhi,?,nueva
contain,v,contener
contain,v,incluir
contain,v,integrar
cheque,n,cheque
cheque,n,talón
comparing,n,confrontación
education,n,educación
education,n,formación
education,n,instrucción
education,n,enseñanza
indeed,adv,verdaderamente
antechamber,n,entrada
antechamber,n,recibidor
antechamber,n,vestíbulo
elevation,n,auge
elevation,n,cima
elevation,n,pico
quickly,adv,rápidamente
quickly,adv,apresuradamente
aggressive,adj,agresivo
western europe,?,europa
romanian,n,rumano
iceberg,n,banquisa
iceberg,n,iceberg
chiliad,n,mil
chiliad,n,millar
jesus christ,?,jesucristo
metallic,adj,metálico
privy,n,baño
privy,n,letrina
hoarfrost,n,escarcha
talent,n,talento
sparrow,n,gorrión
cotton,n,algodón
print,v,imprimir
print,v,moldear
print,v,sellar
ruthenium,n,rutenio
price,n,precio
price,n,coste
information,n,información
information,n,datos
cherry,n,cereza
cherry,n,guinda
cherry,adj,rojizo
cherry,adj,rojo
thunder,n,trueno
offset,n,comienzo
offset,n,inicio
offset,n,principio
offset,n,umbral
acorn,n,bellota
postulate,v,necesitar
postulate,v,precisar
giddy,adj,tonto
drunk,adj,borracho
drunk,adj,ebrio
kangaroo,n,canguro
mallard,n,pato
remove,v,quitar
remove,v,sacar
pitiable,adj,miserable
pitiable,adj,pobre
pitiable,adj,triste
estonia,n,estonia
berry,n,baya
umbrella,n,parasol
umbrella,n,paraguas
supplant,v,reemplazar
advertizing,n,anuncio
advertizing,n,cartel
advertizing,n,letrero
father,n,suegro
father,n,padre
father,n,papa
father,n,papá
contend,v,debatir
contend,v,discutir
contend,v,luchar
contend,v,pelear
contend,v,combatir
contend,v,batallar
contend,v,contender
contend,v,resistir
contest,n,campeonato
contest,n,competición
contest,n,concurso
breathe,v,respirar
nigeria,n,nigeria
summer,n,verano
pharmacy,n,farmacia
intermission,n,pausa
intermission,n,suspensión
john,n,baño
john,n,letrina
join,v,acoplar
join,v,reunir
salvage,v,salvar
salvage,v,sacar
salvage,v,librar
jolt,n,choque
jolt,n,sacudida
business,n,negocio
business,n,ocupación
identify,v,identificar
television,n,televisor
television,n,tele
television,n,televisión
slovakia,n,eslovaquia
demeanor,n,comportamiento
demeanor,n,conducta
remain,v,permanecer
remain,v,mantener
remain,v,esperar
acute,adj,agudo
acute,adj,afilado
acute,adj,cortante
catalan,adj,catalán
ruby,adj,rojizo
ruby,adj,rojo
jellyfish,n,medusa
jellyfish,n,aguamala
jellyfish,n,aguaviva
jellyfish,n,malagua
actor,n,actor
actor,n,actriz
actor,n,intérprete
actor,n,farandulero
actor,n,cómico
terbium,n,terbio
cheese,n,queso
rule,n,autoridad
rule,n,dominio
rule,n,norma
rule,n,regla
rule,n,regulación
rule,v,gobernar
rule,v,regir
smile,n,sonrisa
smile,v,sonreír
supermarket,n,supermercado
translate,v,traducir
reptile,n,reptil
mercury,n,mercurio
plough,v,arar
plough,v,binar
how old are you,?,qué
xanthous,adj,amarillo
instant,n,instante
instant,n,momento
image,n,imagen
image,n,foto
image,n,fotografía
victory,n,victoria
likely,adj,posible
likely,adj,probable
likely,adj,eventual
schizophrenia,n,esquizofrenia
italia,n,italia
alteration,n,alteración
alteration,n,cambio
alteration,n,modificación
alteration,n,variación
necessary,adj,necesario
international,adj,internacional
roll,n,rollo
role,n,función
role,n,oficio
role,n,papel
role,n,propósito
root,n,raíz
height,n,altitud
height,n,altura
height,n,elevación
height,n,auge
height,n,cima
height,n,pico
rope,n,cuerda
rope,n,soga
roof,n,tejado
roof,n,techo
rook,n,torre
room,n,habitación
room,n,pieza
room,n,sala
room,n,recámara
rome,n,roma
rose,adj,rosa
oxygen,n,oxígeno
romania,n,rumania
romania,n,rumanía
dirty,adj,sucio
dirty,adj,asqueroso
cheetah,n,guepardo
cheetah,n,chita
decline,v,rechazar
decline,v,declinar
decline,v,desairar
decline,v,desterrar
decline,v,excluir
decline,v,rehusar
restaurant,n,restaurante
restaurant,n,restorán
lobster,n,langosta
example,n,caso
example,n,ejemplo
today,n,hoy
today,adv,actualmente
experience,n,experiencia
experience,n,destreza
experience,n,dedicación
happiness,n,felicidad
pizza,n,pizza
belly,n,barriga
belly,n,panza
belly,n,vientre
happy,adj,feliz
happy,adj,alegre
happy,adj,contento
happy,adj,satisfecho
surrender,v,desistir
demonstrate,v,exhibir
demonstrate,v,mostrar
demonstrate,v,indicar
sugariness,n,dulzura
responsibleness,n,responsabilidad
responsibleness,n,deber
psyche,n,cabeza
psyche,n,cerebro
psyche,n,ánimo
married,adj,casado
patient,n,paciente
economics,n,economía
jibe,v,corresponder
kingdom,n,reino
condition,n,condición
condition,n,situación
around,adv,alrededor
empty-headed,adj,tonto
petroleum,n,petróleo
hedgehog,n,erizo
being,n,existencia
being,n,vida
being,n,vivencia
being,n,presencia
elephant,n,elefante
yaoundé,?,yaundé
essence,n,centro
essence,n,corazón
essence,n,esencia
essence,n,núcleo
essence,n,sustancia
ovary,n,ovario
weigh,v,pesar
fifteen,n,quince
fifteen,adj,decimoquinto
physician,n,doctor
without,?,sin
smell,n,olor
smell,n,hedor
smell,v,oler
smell,v,olfatear
smell,v,aspirar
carthage,n,cartago
theater,n,teatro
lettuce,n,lechuga
pumpkin,n,calabaza
pumpkin,n,auyama
pumpkin,n,ayote
pumpkin,n,zapallo
span,n,puente
span,n,pareja
rhenium,n,renio
flute,n,flauta
flush,v,igualar
habiliment,n,vestido
habiliment,n,prenda
habiliment,n,ropa
theatre,n,teatro
chess,n,ajedrez
chess,n,juego
chest,n,pecho
chest,n,tórax
drink,n,bebida
drink,v,beber
drink,v,tomar
sour,adj,agrio
sour,adj,ácido
soul,n,alma
soul,n,mortal
superlative,n,auge
superlative,n,cima
superlative,n,pico
soup,n,sopa
soup,n,caldo
cheap,adj,barato
cheap,adj,económico
sort,n,clase
sort,n,tipo
sort,v,clasificar
sort,v,separar
sort,v,organizar
song,n,canción
cyrillic,adj,cirílico
soon,adv,pronto
drive,n,campaña
drive,n,movimiento
drive,v,conducir
drive,v,manejar
cheek,n,mejilla
cheek,n,cacha
cheek,n,cachete
another,adj,diferente
another,adj,distinto
sofa,n,sofá
check,n,talón
check,n,cheque
check,v,averiguar
check,v,determinar
check,v,corresponder
soft,adj,blando
soap,n,jabón
girlfriend,n,chica
girlfriend,n,compañera
girlfriend,n,novia
girlfriend,n,pareja
sock,n,calcetín
sock,n,media
invention,n,concepción
invention,n,invención
lesson,n,lección
displace,v,desplazar
displace,v,mover
bismuth,n,bismuto
study,n,ámbito
study,n,área
study,n,campo
study,n,disciplina
study,n,estudio
study,n,informe
study,n,memoria
study,v,estudiar
quondam,adj,antiguo
quondam,adj,anterior
stuff,n,materia
affect,v,afectar
affect,v,conmover
snow,n,nieve
hugger-mugger,adj,oculto
hugger-mugger,adj,secreto
snog,v,besar
office,n,oficina
office,n,función
office,n,oficio
office,n,papel
pencil,n,lápiz
good day,?,buenos
pilot,n,piloto
fissure,n,grieta
pilus,n,pelo
pilus,n,cabello
blood-red,adj,rojizo
blood-red,adj,rojo
vegetable,n,verdura
vegetable,n,legumbre
vegetable,n,hortaliza
political,adj,político
surprise,n,asombro
surprise,n,desconcierto
surprise,n,sorpresa
surprise,v,sorprender
control,n,control
control,n,mando
control,n,dominación
control,n,dominio
control,n,sometimiento
control,n,sumisión
control,v,poder
control,v,controlar
control,v,operar
attention,n,atención
attention,n,cuidado
commutation,n,sustitución
hurting,n,dolor
alaska,n,alaska
radish,n,rábano
tower,n,torre
breath,n,aliento
breath,n,respiración
breath,n,ánimo
breath,n,soplo
breath,n,anhelo
breast,n,pecho
breast,n,teta
breast,v,seno
garage,n,cochera
destruction,n,destrucción
bookshop,n,librería
delicious,adj,delicioso
delicious,adj,sabroso
delicious,adj,rico
reveal,v,declarar
reveal,v,manifestar
reveal,v,revelar
reveal,v,descubrir
reveal,v,denunciar
afternoon,n,tarde
spot,n,lugar
spot,n,sitio
suicide,n,suicidio
squirrel,n,ardilla
spud,n,patata
essay,v,ensayar
essay,v,examinar
essay,v,probar
essay,v,intentar
essay,v,pretender
brutal,adj,atroz
brutal,adj,bárbaro
brutal,adj,cruel
brutal,adj,salvaje
spit,v,escupir
twain,n,pareja
little,adv,poco
little,adj,pequeño
little,adj,insignificante
little,adj,trivial
little,adj,menudo
little,adj,chico
little,adj,breve
little,adj,escaso
conversation,n,conversación
cipher,n,cero
java,n,café
needle,n,aguja
boyfriend,n,compañero
boyfriend,n,novio
boyfriend,n,pareja
dress,n,vestido
dress,n,traje
khartoum,n,jartum
behave,v,funcionar
philosopher,n,filósofo
genocide,n,genocidio
china,n,china
child,n,niño
child,n,niña
child,n,infante
child,n,hija
child,n,hijo
chile,n,chile
physics,n,física
valley,n,valle
skid,v,patinazo
skin,n,piel
skin,v,pelar
skin,v,mondar
presently,adv,pronto
chief,adj,primordial
chief,adj,principal
chief,adj,mayor
dream,v,soñar
electromagnetism,n,electromagnetismo
address,n,dirección
address,n,ubicación
outflow,n,fuente
smoke,n,fumar
smoke,n,vapor
style,n,estilo
style,n,forma
style,n,método
style,n,sistema
style,n,procedimiento
style,n,tendencia
buddha,n,buda
dizzy,adj,tonto
wikipedia,?,wikipedia
portugal,n,portugal
size,n,medida
size,n,tamaño
spleen,n,bazo
geography,n,geografía
imbibe,v,beber
imbibe,v,tomar
rapidly,adv,rápidamente
rapidly,adv,apresuradamente
program,n,plan
program,n,programa
program,n,proyecto
skilful,adj,hábil
incorporate,v,contener
incorporate,v,incluir
incorporate,v,integrar
lensman,n,fotógrafo
retentiveness,n,memoria
building,n,edificación
building,n,construcción
building,n,edificio
argent,n,plata
income,n,ingreso
income,n,ingresos
ornamentation,n,adorno
ornamentation,n,decoración
finnish,n,finlandés
finnish,n,finés
affair,n,asunto
affair,n,cosa
slow,adv,lentamente
slow,adj,lento
slow,adj,gris
slow,adj,aburridor
evening,n,tarde
evening,n,atardecer
evening,n,noche
phosphorus,n,fósforo
impairment,n,daño
impairment,n,perjuicio
impairment,n,deterioro
how much,?,cuánto
eastern europe,?,europa
infinitesimal,adj,diminuto
floor,n,piso
floor,n,planta
floor,n,suelo
floor,n,pavimento
shrewd,adj,astuto
holler,v,gritar
holler,v,llamar
flora,n,flora
flora,n,planta
centre,n,centro
centre,n,corazón
centre,n,esencia
centre,n,núcleo
centre,n,sustancia
proclamation,n,anuncio
proclamation,n,proclamación
flour,n,harina
center,n,centro
center,n,corazón
center,n,esencia
center,n,núcleo
center,n,sustancia
lawrencium,n,lawrencio
record,n,marca
record,v,grabar
record,v,registrar
slip,v,patinazo
impact,v,afectar
impact,v,conmover
manchuria,n,manchuria
trivial,adj,insignificante
trivial,adj,pequeño
trivial,adj,trivial
decision,n,decisión
decision,n,determinación
decision,n,resolución
decision,n,resultado
writer,n,escritor
writer,n,escritora
writer,n,autor
finger,n,dedo
argonaut,n,argonauta
tattoo,n,tatuaje
attempt,n,intento
attempt,n,tentativa
attempt,n,prueba
attempt,n,ensayo
attempt,n,experimento
attempt,v,intentar
attempt,v,pretender
moo-cow,n,vaca
costless,adj,gratuito
espouse,v,casarse
imply,v,implicar
imply,v,suponer
carbon,n,carbono
topic,n,asunto
topic,n,objeto
topic,n,tema
topic,n,premisa
colombia,n,colombia
noise,n,ruido
somalia,n,somalia
ocean,n,océano
tooth,n,diente
gadolinium,n,gadolinio
beloved,n,amor
beloved,n,cariño
beloved,n,cielo
beloved,n,corazón
beloved,n,sol
beloved,n,dulzura
beloved,n,querida
serb,n,serbio
piece,n,pieza
piece,n,pedazo
piece,n,trozo
piece,n,instante
piece,n,minuto
piece,n,momento
eventide,n,atardecer
eventide,n,noche
flaming,n,fuego
flaming,n,llama
flaming,n,incendio
summit,n,auge
summit,n,cima
summit,n,pico
behaviour,n,comportamiento
behaviour,n,conducta
sick,n,enferma
sick,adj,enfermo
side,n,lado
sign,n,signo
exercise,n,empleo
exercise,n,uso
exercise,n,utilización
exercise,v,ejercer
especial,adj,especial
especial,adj,excepcional
especial,adj,particular
especial,adj,singular
bohrium,n,bohrio
interruption,n,pausa
interruption,n,suspensión
prove,v,mostrar
prove,v,ensayar
prove,v,examinar
prove,v,probar
happy new year,?,próspero
plutonium,n,plutonio
disclose,v,declarar
disclose,v,manifestar
disclose,v,revelar
disclose,v,descubrir
disclose,v,denunciar
silk,n,seda
introduce,v,introducir
introduce,v,presentar
sink,n,fregadero
sink,n,pila
sing,v,cantar
zinc,n,zinc
zinc,n,cinc
etymology,n,etimología
reckon,v,considerar
reckon,v,ver
toothbrush,n,cepillo
toothbrush,n,escobilla
sometime,adj,antiguo
sometime,adj,anterior
lavatory,n,baño
lavatory,n,letrina
amsterdam,n,amsterdam
elevator,n,ascensor
sunflower,n,girasol
sunflower,n,maravilla
banana,n,banana
banana,n,banano
banana,n,plátano
finish,n,destino
finish,n,lugar
finish,v,acabar
finish,v,cesar
finish,v,concluir
finish,v,parar
finish,v,terminar
finish,v,completar
adept,adj,hábil
shut,v,cerrar
shut,v,tapar
shut,v,cercar
shut,adj,cerrado
cherry-red,adj,rojizo
cherry-red,adj,rojo
shit,v,cagar
ship,n,barco
ship,n,buque
ship,n,nave
shop,n,tienda
shop,n,establecimiento
shop,n,almacén
show,n,espectáculo
show,n,muestra
show,v,mostrar
show,v,exhibir
show,v,indicar
shoe,n,zapato
occur,v,ocurrir
occur,v,pasar
occur,v,suceder
olive,n,aceituna
olive,n,oliva
touch,n,toque
touch,v,tocar
touch,v,afectar
touch,v,conmover
brownish,adj,marrón
justice,n,juez
justice,n,magistrado
through,adv,por
population,n,población
furniture,n,mueble
furniture,n,decoración
scar,n,cicatriz
scar,n,alforza
chaos,n,caos
chase,v,perseguir
garden,n,jardín
tuesday,n,martes
chair,n,silla
chair,n,asiento
chain,n,cadena
total,n,monto
total,n,suma
total,adj,absoluto
total,adj,completo
total,adj,perfecto
total,adj,total
photograph,n,fotografía
photograph,n,foto
sand,n,arena
dubiousness,n,duda
dubiousness,n,incertidumbre
dubiousness,n,inseguridad
dubiousness,n,irresolución
sale,n,venta
salt,n,sal
flick,n,película
flick,n,producción
french,n,franceses
french,adj,francés
abandon,v,renunciar
abandon,v,suspender
dollar,n,dólar
save,v,ahorrar
save,v,salvar
save,v,sacar
save,v,librar
operate,v,controlar
operate,v,operar
koala,n,koala
survive,v,durar
dominicus,n,domingo
billion,n,millardo
billion,n,mil
shiver,n,temblor
shiver,n,escalofríos
canvass,n,vela
granddaughter,n,nieta
